"bowler1","batsman1","wicketTaken"
"Rohan Mustafa","TB Sole",1
"Rohan Mustafa","TP Ura",1
"Rohan Mustafa","TS Braat",1
"Rohan Mustafa","WT Gavera",1
"Rohan Mustafa","XM Marshall",1
"Rohan Mustafa","Zeeshan Maqsood",1
"Rokhan Barakzai","Jatinder Singh",1
"Rokhan Barakzai","Zeeshan Maqsood",1
"RP Burl","A Balbirnie",3
"RP Burl","AM Tribe",1
"RP Burl","Aritra Dutta",1
"RP Burl","BDH Stevens",1
"RP Burl","BN Cooper",1
"RP Burl","Fakhar Zaman",1
"RP Burl","GH Dockrell",1
"RP Burl","Hazratullah",1
"RP Burl","JW Jenner",1
"RP Burl","Karim Janat",2
"RP Burl","KJ O'Brien",1
"RP Burl","Kushal Malla",1
"RP Burl","Mahmudullah",1
"RP Burl","Manpreet Singh",2
"RP Burl","Mohammad Hafeez",1
"RP Burl","Najibullah Zadran",1
"RP Burl","P Khadka",1
"RP Burl","PR Stirling",1
"RP Burl","Rahmanullah Gurbaz",2
"RP Burl","S Chandramohan",1
"RP Burl","S Chandramohan",1
"RP Burl","SA Edwards",1
"RP Burl","Shakib Al Hasan",1
"RP Burl","Sharafuddin Ashraf",2
"RP Burl","SJ Modani",1
"RP Burl","TH David",1
"RP Burl","Usman Ghani",1
"RP Meredith","CH Gayle",1
"RP Meredith","DJ Bravo",1
"RP Meredith","DP Conway",1
"RP Meredith","FA Allen",1
"RP Meredith","KS Williamson",2
"RP Meredith","LMP Simmons",1
"RP Meredith","TL Seifert",1
"RP Mitchell","DMW Rawlins",1
"RP Mitchell","OGL Bascome",1
"RP Mitchell","SP Guzman",1
"RP Singh","AC Gilchrist",1
"RP Singh","DL Vettori",1
"RP Singh","GC Smith",1
"RP Singh","HH Gibbs",2
"RP Singh","Imran Nazir",1
"RP Singh","JA Morkel",1
"RP Singh","JS Patel",1
"RP Singh","Kamran Akmal",1
"RP Singh","L Vincent",1
"RP Singh","LJ Wright",1
"RP Singh","Mohammad Hafeez",1
"RP Singh","MR Gillespie",1
"RP Singh","MV Boucher",1
"RP Singh","OA Shah",1
"RP Singh","PD Collingwood",1
"RP Singh","SE Bond",1
"RP Singh","SM Pollock",1
"RP Singh","Umar Gul",1
"RR Emrit","Babar Azam",1
"RR Emrit","C Munro",1
"RR Emrit","Fakhar Zaman",2
"RR Emrit","MJ Guptill",1
"RR Joshi","Rizwan Mangera",1
"RR Joshi","Sarfaraz Ali",1
"RR Joshi","VB Chikkannaiah",1
"RR Patel","AC Douglas",1
"RR Patel","AJ Ayannaike",1
"RR Patel","AN Aminou",1
"RR Patel","D Gim",1
"RR Patel","D Muhumuza",1
"RR Patel","DMW Rawlins",1
"RR Patel","HA Chohan",1
"RR Patel","K Nassoro",1
"RR Patel","Karan KC",1
"RR Patel","Mohammad Aadil Alam",1
"RR Patel","RK Paudel",1
"RR Patel","S Sesazi",1
"RR Patel","ZE Green",1
"RR Sarwan","Mohammad Ashraful",1
"RR Sarwan","Shakib Al Hasan",1
"RR Watson","DL Hemp",1
"RR Watson","HH Gibbs",1
"RR Watson","JDP Oram",1
"RS Bopara","AD Russell",1
"RS Bopara","CD Barnwell",1
"RS Bopara","CH Gayle",1
"RS Bopara","DJ Bravo",1
"RS Bopara","DJG Sammy",2
"RS Bopara","DP Hyatt",1
"RS Bopara","DP Hyatt",1
"RS Bopara","DR Smith",1
"RS Bopara","GJ Maxwell",1
"RS Bopara","Hammad Azam",1
"RS Bopara","LMP Simmons",1
"RS Bopara","NE Bonner",1
"RS Bopara","P Kumar",1
"RS Bopara","R Dravid",1
"RS Bopara","SJ Myburgh",1
"RS Bopara","YK Pathan",1
"RSK Samson","DP Michael",1
"RSK Samson","U Sofi",1
"RT Lyons","AC Botha",1
"RT Lyons","WTS Porterfield",1
"RTM Mendis","D Padikkal",1
"Rubel Hossain","AD Mathews",1
"Rubel Hossain","BMAJ Mendis",1
"Rubel Hossain","C de Grandhomme",1
"Rubel Hossain","C Munro",2
"Rubel Hossain","CH Gayle",1
"Rubel Hossain","D Ramdin",2
"Rubel Hossain","DP Hyatt",1
"Rubel Hossain","DR Smith",1
"Rubel Hossain","DS Smith",1
"Rubel Hossain","JDS Neesham",2
"Rubel Hossain","KC Sangakkara",1
"Rubel Hossain","KL Rahul",1
"Rubel Hossain","KS Williamson",1
"Rubel Hossain","MJ Santner",1
"Rubel Hossain","MN Samuels",1
"Rubel Hossain","N Dickwella",1
"Rubel Hossain","NLTC Perera",1
"Rubel Hossain","NT Broom",1
"Rubel Hossain","Q de Kock",1
"Rubel Hossain","RG Sharma",1
"Rubel Hossain","RR Pant",1
"Rubel Hossain","S Dhawan",1
"Rubel Hossain","SK Raina",4
"Rubel Hossain","Usman Ghani",2
"Rumman Raees","GD Phillips",1
"Rumman Raees","HM Amla",1
"Rumman Raees","KA Pollard",1
"Rumman Raees","KS Williamson",1
"Rumman Raees","MJ Guptill",1
"Rumman Raees","NLTC Perera",1
"Rumman Raees","Tamim Iqbal",1
"Rumman Raees","TC Bruce",1
"RW Price","AB Barath",1
"RW Price","Asad Shafiq",1
"RW Price","Mohammad Hafeez",1
"RW Price","NV Ojha",1
"RW Price","Rameez Raja (2)",1
"RW Price","RG Sharma",1
"RW Price","SK Raina",1
"S Arachchige","Ahmed Wardak",1
"S Arachchige","Amir Mangal",1
"S Aravind","F du Plessis",1
"S Badree","AD Hales",1
"S Badree","Ahmed Shehzad",2
"S Badree","Asghar Stanikzai",1
"S Badree","Babar Azam",1
"S Badree","BB McCullum",2
"S Badree","BRM Taylor",2
"S Badree","CJ Chibhabha",1
"S Badree","CK Kapugedera",1
"S Badree","DA Warner",2
"S Badree","EJG Morgan",2
"S Badree","Fakhar Zaman",2
"S Badree","GC Wilson",1
"S Badree","GD Phillips",2
"S Badree","GJ Maxwell",1
"S Badree","Gulbadin Naib",1
"S Badree","Haris Sohail",1
"S Badree","HDRL Thirimanne",1
"S Badree","Imad Wasim",1
"S Badree","Javed Ahmadi",1
"S Badree","JJ Roy",1
"S Badree","Kamran Akmal",3
"S Badree","KC Sangakkara",2
"S Badree","KD Karthik",1
"S Badree","KS Williamson",1
"S Badree","L Ronchi",1
"S Badree","LD Chandimal",1
"S Badree","LJ Wright",1
"S Badree","LRPL Taylor",1
"S Badree","Mahmudullah",1
"S Badree","MJ Lumb",1
"S Badree","Mohammad Hafeez",1
"S Badree","Mohammad Shahzad",1
"S Badree","Mushfiqur Rahim",1
"S Badree","Q de Kock",1
"S Badree","RG Sharma",1
"S Badree","S Dhawan",1
"S Badree","Sabbir Rahman",1
"S Badree","Sharjeel Khan",2
"S Badree","Shoaib Malik",1
"S Badree","SR Watson",1
"S Badree","TAM Siriwardana",1
"S Badree","Tamim Iqbal",1
"S Badree","TG Southee",1
"S Badree","TM Dilshan",1
"S Badree","Umar Akmal",1
"S Badree","Usman Ghani",1
"S Badree","V Sibanda",1
"S Badree","WTS Porterfield",2
"S Bau","BN Cooper",1
"S Bau","CR Ervine",1
"S Bau","Kuldeep Singh",1
"S Bau","N Davin",1
"S Bau","R Goodwin",1
"S Bau","RW Chakabva",1
"S Bau","Steven Ryan Taylor",1
"S Bhari","Ahmed Faiz Mohammad Noor",1
"S Bhari","Ibrahim Rizan",1
"S Bhari","Mohamed Mahfooz",1
"S Bhari","Mohamed Rishwan",2
"S Bhari","Nizakat Khan",1
"S Bhari","S Chandramohan",1
"S Bhari","Shahid Wasif",1
"S Biko","Jitin Singh",1
"S Bodha","Abhijeet Ahuja",1
"S Bodha","B George",1
"S Bodha","H Lakov",1
"S Bodha","IA De Silva",1
"S Bodha","Khaibar Deldar",1
"S Bodha","Omid Mailk Khel",1
"S Bodha","Saran Aslam",1
"S Bodha","Zahir Mohammed",1
"S Chaudhary","BA Pai",1
"S Chaudhary","M Gouws",1
"S Conteh","AA Navicha",1
"S Conteh","AJ Ayannaike",2
"S Conteh","BN Toube",1
"S Conteh","CB Ondoa",1
"S Conteh","CM Akachukwu",1
"S Conteh","CM Akachukwu",1
"S Conteh","F Damiao Couana",1
"S Conteh","FA Cossa",1
"S Conteh","JJ Huo",1
"S Conteh","JO Adedeji",1
"S Conteh","M Fru",1
"S Conteh","P Useni",1
"S Conteh","R Nehonde",1
"S Conteh","RA Abolarin",1
"S Conteh","RA Abolarin",1
"S Conteh","S Mba",1
"S Davizi","A Kheterpal",1
"S Davizi","Abdul Shakoor (2)",1
"S Davizi","Aqib Iqbal",1
"S Davizi","IA De Silva",1
"S Davizi","Mirza Ahsan",1
"S Davizi","Omar Rassol",1
"S Desungnoen","R Rohan",1
"S Desungnoen","RM Dorji",1
"S Dhakal","Ayan Khan",1
"S Dhaniram","AA Obanda",1
"S Dube","Afif Hossain",1
"S Dube","C Munro",2
"S Dube","MJ Guptill",1
"S Dube","Mohammad Naim",1
"S Dube","Mushfiqur Rahim",1
"S Gasteratos","Apon Mustafizur",1
"S Gasteratos","J Albin",1
"S Gasteratos","LA Dunbar",1
"S Gasteratos","R Satheesan",1
"S Gasteratos","S Periyalwar",1
"S Gasteratos","Sulaiman Ali",1
"S Gasteratos","WAE Burton",1
"S Hongsi","Mohamed Mahfooz",1
"S Kaul","AU Rashid",1
"S Kaul","JC Buttler",1
"S Kaul","JNK Shannon",1
"S Kaul","LE Plunkett",1
"S Kaul","MP Stoinis",1
"S Kushretha","Aqib Iqbal",1
"S Kushretha","Ayyaz Qureshi",1
"S Kushretha","IA De Silva",1
"S Kushretha","IDA Damarell",1
"S Kushretha","Muhammad Muneeb",1
"S Kushretha","Muhammad Siddiqui",1
"S Kushretha","Noorkhan Ahmedi",1
"S Kushretha","Osama Mahmood",1
"S Kushretha","P Pustoslemsek",1
"S Kushretha","Razmal Shigiwal",1
"S Kushretha","Sahel Zadran",1
"S Kushretha","T Nightingale",1
"S Kushretha","Taher Muhammad",1
"S Lamichhane","A Vala",1
"S Lamichhane","Ahmed Faiz Mohammad Noor",3
"S Lamichhane","Ainool Hafizs",1
"S Lamichhane","Aminuddin Ramly",1
"S Lamichhane","Anwar Arudin",1
"S Lamichhane","Anwar Rahman",1
"S Lamichhane","Aqib Ilyas",1
"S Lamichhane","Ashfaq Ahmed",1
"S Lamichhane","Basil Hameed",1
"S Lamichhane","BB Chari",1
"S Lamichhane","BFW de Leede",1
"S Lamichhane","Bilal Tahir",1
"S Lamichhane","BN Cooper",1
"S Lamichhane","CO Obuya",1
"S Lamichhane","CT Mutombodzi",1
"S Lamichhane","DC Smith",1
"S Lamichhane","E Otieno",1
"S Lamichhane","Faisal Javed",1
"S Lamichhane","Fitri Sham",2
"S Lamichhane","GH Dockrell",1
"S Lamichhane","GJ Delany",1
"S Lamichhane","Hamza Tariq",1
"S Lamichhane","HER Tyler",1
"S Lamichhane","IA Karim",1
"S Lamichhane","J Kila",1
"S Lamichhane","JJ Atkinson",1
"S Lamichhane","Junaid Siddiqui",1
"S Lamichhane","Kaleem Sana",1
"S Lamichhane","KD Shah",1
"S Lamichhane","Khawar Ali",1
"S Lamichhane","KJ O'Brien",1
"S Lamichhane","MJG Rippon",1
"S Lamichhane","Mohammad Nadeem",1
"S Lamichhane","MP O'Dowd",3
"S Lamichhane","Muhammad Tanveer",1
"S Lamichhane","Muhammad Usman",3
"S Lamichhane","N Vanua",1
"S Lamichhane","Naseem Khushi",2
"S Lamichhane","Nestor Dhamba",1
"S Lamichhane","NM Odhiambo",1
"S Lamichhane","NN Odhiambo",1
"S Lamichhane","PJ Moor",1
"S Lamichhane","PM Seelaar",1
"S Lamichhane","PRP Boissevain",1
"S Lamichhane","R Goodwin",1
"S Lamichhane","R Hekure",2
"S Lamichhane","RE van der Merwe",1
"S Lamichhane","RR Patel",2
"S Lamichhane","RW Chakabva",1
"S Lamichhane","S Bau",1
"S Lamichhane","S Muniandy",2
"S Lamichhane","S Snater",1
"S Lamichhane","SA Edwards",1
"S Lamichhane","Sandeep Goud",1
"S Lamichhane","SC Williams",1
"S Lamichhane","Shafiq Sharif",1
"S Lamichhane","Shaiman Anwar",1
"S Lamichhane","Shiraz Khan",1
"S Lamichhane","Shoaib Khan",1
"S Lamichhane","SO Ngoche",1
"S Lamichhane","SR Bhudia",1
"S Lamichhane","Syazrul Idrus",1
"S Lamichhane","Syed Aziz",2
"S Lamichhane","TP Visee",2
"S Lamichhane","Usman Waheed",1
"S Lamichhane","V Aravind",1
"S Lamichhane","Z Hoque",1
"S Lamichhane","Zaheer Ibrahim",1
"S Mahmood","Babar Azam",1
"S Mahmood","C de Grandhomme",1
"S Mahmood","Fakhar Zaman",1
"S Mahmood","Haris Rauf",1
"S Mahmood","Imad Wasim",1
"S Mahmood","LRPL Taylor",1
"S Mahmood","Shaheen Shah Afridi",1
"S Mahmood","TL Seifert",1
"S Muniandy","A Mansale",1
"S Muniandy","C Tommy",1
"S Muniandy","Ehsan Khan",3
"S Muniandy","J Kila",1
"S Muniandy","J Rasu",2
"S Muniandy","N Nipiko",1
"S Muniandy","N Pokana",1
"S Muniandy","Nasrulla Rana",1
"S Muniandy","PK Matautaava",1
"S Muniandy","R Tari",1
"S Muniandy","Robert Raina",1
"S Muniandy","S Vesawkar",1
"S Muniandy","SK Atai",1
"S Muniandy","T Jamtsho",1
"S Muniandy","TP Ura",1
"S Muniandy","Vichanath Singh",1
"S Muniandy","W Nalisa",1
"S Muniandy","Waqas Barkat",1
"S Nadigotla","CPPM Sadun",1
"S Nadigotla","Gurpratap Singh",1
"S Nadigotla","Tejwinder Singh",1
"S Nadigotla","Zafer Durmaz",1
"S Ogundipe","L Lamin",1
"S Pradhan","Abdullah Shahid",1
"S Pradhan","N Nuntarach",1
"S Pradhan","P Suanchuai",1
"S Pradhan","S Desungnoen",1
"S Pradhan","Syed Aziz",1
"S Pradhan","Umar Adam",1
"S Prasanna","AJ Finch",1
"S Prasanna","AJ Turner",1
"S Prasanna","GJ Maxwell",1
"S Prasanna","JT Smuts",1
"S Prasanna","KL Rahul",1
"S Prasanna","LMP Simmons",1
"S Prasanna","MS Wade",1
"S Prasanna","Sabbir Rahman",1
"S Prasanna","Shakib Al Hasan",1
"S Prasanna","Sharjeel Khan",1
"S Prasanna","TB de Bruyn",1
"S Prasanna","Umar Akmal",1
"S Randiv","BJ Haddin",1
"S Randiv","DA Warner",1
"S Randiv","DJ Hussey",2
"S Randiv","MJ Clarke",1
"S Randiv","RJ Nicol",1
"S Randiv","SPD Smith",1
"S Randiv","SR Patel",1
"S Ravichandran","Anjar Tadarus",1
"S Ravichandran","DJ Hawoe",1
"S Ravichandran","GA Priandana",1
"S Ravichandran","IK Gamantika",1
"S Ravichandran","KC Ramamoorthy",1
"S Ravichandran","Mudassir Iqbal",1
"S Ravoka","A Parima",1
"S Ravoka","CK Jasmat",1
"S Ravoka","DP Michael",1
"S Ravoka","F Suluoto",1
"S Ravoka","MTMMJ Ave",1
"S Ravoka","S Cotter",1
"S Ravoka","S Cotter",1
"S Ravoka","T Parima",1
"S Rengarajan","Wahidullah Usmani",1
"S Saeed","HJ Jordaan",1
"S Saeed","Md Shafiqul Haque",1
"S Sengupta","B George",1
"S Sengupta","L Bruce",1
"S Sengupta","N Khanna",1
"S Sengupta","Washeem Abbas",1
"S Snater","A Balbirnie",1
"S Snater","GJ Delany",1
"S Snater","HT Tector",1
"S Snater","Jatinder Singh",1
"S Snater","JNK Shannon",1
"S Snater","KJ Coetzer",3
"S Snater","L Tucker",1
"S Snater","MA Leask",1
"S Snater","MR Adair",1
"S Snater","RD Berrington",1
"S Snater","SR Thompson",1
"S Snater","WTS Porterfield",1
"S Sola","JP Kaltapau",1
"S Sola","M Beitaki",1
"S Sola","N Acawei",1
"S Sola","P Cabebula",1
"S Sreesanth","AB de Villiers",1
"S Sreesanth","AC Gilchrist",1
"S Sreesanth","JA Morkel",1
"S Sreesanth","JDP Oram",1
"S Sreesanth","Misbah-ul-Haq",1
"S Sreesanth","ML Hayden",1
"S Sreesanth","MV Boucher",1
"S Sreesanth","Sohail Tanvir",1
"S Sreesanth","Younis Khan",1
"S Tarawally","SF Nhavotso",1
"S Tarawally","SO Olayinka",1
"S Thakor","A Shreshta",2
"S Thakor","AJ Ayannaike",1
"S Thakor","AL Kerai",1
"S Thakor","AR Balla",1
"S Thakor","BN Toube",1
"S Thakor","D Gim",1
"S Thakor","G Sesay",1
"S Thakor","J Bulele",1
"S Thakor","JO Adedeji",1
"S Thakor","R Abdulkareem",1
"S Thakor","R Nehonde",1
"S Thakor","RB Patel",1
"S Thakor","RN Patel",1
"S Thakor","S Sesazi",1
"S Thakor","Saud Islam",1
"S Thakur","J Reb",1
"S Thanikaithasan","DA Blignaut",1
"S Tosic","D Marsic",1
"S Tosic","DJ Turkich",1
"S Vashisht","Arsalan Ahmed",1
"S Vashisht","AS Mehmi",1
"S Vashisht","Aslam Mohammad",1
"S Vashisht","I Elec",1
"S Vashisht","IA De Silva",1
"S Vashisht","Iftekar Jaman",1
"S Vashisht","K Dasan",1
"S Vashisht","P Mishra",1
"S Vashisht","S Gasteratos",1
"S Vashisht","Shamsullah Ehsan",1
"S Vashisht","SN Pathirana",1
"S Vashisht","Sulaiman Ali",1
"S Vashisht","T Whiteman",1
"S Vashisht","Umar Nawaz (2)",1
"S Vashisht","WAE Burton",1
"S Veerapathiran","Adnan Idrees",1
"S Veerapathiran","Chirag Suri",1
"S Veerapathiran","ED Silva",1
"S Veerapathiran","Faisal Khan",1
"S Veerapathiran","Haroon Shahid",1
"S Veerapathiran","Ibrahim Hassan",1
"S Veerapathiran","Imran Arif",1
"S Veerapathiran","Kamran Khan (2)",1
"S Veerapathiran","MJ Richardson",1
"S Veerapathiran","Mohamed Rishwan",1
"S Veerapathiran","Muhammad Kashif",1
"S Veerapathiran","Muhammad Tanveer",1
"S Veerapathiran","R Sandaruwan",1
"S Veerapathiran","Sayed Monib",1
"S Veerapathiran","Usman Patel",1
"S Vijay Unni","J Pakhiaokajee",1
"S Vijay Unni","K Senamontree",1
"S Vijayakumar","B Bhandari",1
"S Vijayakumar","BN Cooper",1
"S Vijayakumar","Faisal Javed",1
"S Vijayakumar","G Malla",1
"S Vijayakumar","Karan KC",1
"S Vijayakumar","KJ Coetzer",1
"S Vijayakumar","MH Cross",1
"S Vijayakumar","RD Berrington",1
"S Vijayakumar","RK Paudel",1
"S Vijayakumar","RW Chakabva",1
"S Vijayakumar","Shafiq Sharif",1
"S Vijayakumar","Syed Aziz",1
"S Waqas Ahmed","Abdul-Shakoor Rahimzei",1
"S Waqas Ahmed","BDH Stevens",1
"S Waqas Ahmed","CAJ Meschede",1
"S Waqas Ahmed","HAM Shah",1
"S Waqas Ahmed","J Butler",1
"S Waqas Ahmed","ND Laegsgaard",1
"S Waqas Ahmed","S Santhirakumaran",1
"S Wickramasekara","Abdullah Akbarjan",1
"S Wickramasekara","Abhijeet Ahuja",1
"S Wickramasekara","Asad Ali Rehemtulla",1
"S Wickramasekara","Bilal Zalmai",1
"S Wickramasekara","Elias Hasan",1
"S Wickramasekara","G Mckeon",1
"S Wickramasekara","Habib Khan",1
"S Wickramasekara","HS Gericke",1
"S Wickramasekara","J Albin",1
"S Wickramasekara","Jaweed Sadran",1
"S Wickramasekara","KC D'Souza",1
"S Wickramasekara","L Canessane",1
"S Wickramasekara","M Simpson-Parker",1
"S Wickramasekara","Maidul Islam",1
"S Wickramasekara","MMR Obili",1
"S Wickramasekara","N Wijesekera",1
"S Wickramasekara","Noman Amjad",1
"S Wickramasekara","R Dhiman",1
"S Wickramasekara","Saim Hussain",1
"S Wickramasekara","TC Barker",1
"S Wickramasekara","Zahir Mohammed",1
"S Williams","A Shreshta",1
"S Williams","AJ Ayannaike",1
"S Williams","O Olaleye",1
"S Williams","P Abanda",1
"S Williams","S Mba",1
"S Williams","T Perera",1
"S Yeshi","Umar Adam",1
"SA Abbott","Hasan Ali",1
"SA Abbott","Imad Wasim",1
"SA Abbott","Imam-ul-Haq",1
"SA Abbott","Shahid Afridi",1
"SA Abbott","Washington Sundar",1
"SA Ahmad","Amir Sharif",1
"SA Ahmad","Amjad Sher",1
"SA Ahmad","CAJ Meschede",1
"SA Ahmad","D Klein",1
"SA Ahmad","DA Blignaut",1
"SA Ahmad","DG Blampied",1
"SA Ahmad","Faisal Mubashir",1
"SA Ahmad","H Carlyon",1
"SA Ahmad","Hayatullah Niazi",1
"SA Ahmad","Khizer Ahmed",1
"SA Ahmad","Manpreet Singh",1
"SA Ahmad","NG Collins",1
"SA Ahmad","NL Smith",1
"SA Ahmad","PF Gallagher",1
"SA Ahmad","Sirajullah Khadim",1
"SA Ahmad","SP Gomes",1
"SA Ahmad","Tafseer Ali",1
"SA Ahmad","Talha Khan",1
"SA Ahmad","VB Chikkannaiah",1
"SA Jumbe","IA Karim",1
"SA Jumbe","IO Okpe",1
"SA Jumbe","JJ Huo",1
"SA Jumbe","L Emilio",1
"SA Jumbe","S Sesazi",1
"SA Jumbe","SA Okpe",1
"SA Jumbe","VE Tembo",1
"SA Mohandas","Aziz Mohammad",1
"SA Mohandas","B Arora",1
"SA Mohandas","BA Pai",1
"SA Mohandas","Bilal Muhammad",1
"SA Mohandas","Ijaz Hussain",1
"SA Mohandas","M Gouws",1
"SA Mohandas","P Mishra",1
"SA Mohandas","S Davizi",1
"SA Mohandas","Saim Hussain",1
"SA Mohandas","Shaheryar Butt",1
"SA Mohandas","VP Thamotharam",1
"SA Mohandas","WJ Cope",1
"SA Mohandas","Yogev Nagavkar",1
"SA Okpe","AB Kamara",1
"SA Okpe","Aizaz Khan",1
"SA Okpe","AL Kerai",1
"SA Okpe","Chirag Suri",1
"SA Okpe","E Ernest",1
"SA Okpe","F Achelam",1
"SA Okpe","G Sesay",1
"SA Okpe","J Bangura",1
"SA Okpe","Jatinder Singh",1
"SA Okpe","L Lamin",1
"SA Okpe","Mohammad Boota",1
"SA Okpe","Ravinderpal Singh",1
"SA Okpe","Riazat Ali Shah",1
"SA Okpe","S Conteh",2
"Saad Bin Zafar","A Balbirnie",1
"Saad Bin Zafar","Abdullah Jasat",1
"Saad Bin Zafar","AF Ifill",1
"Saad Bin Zafar","Aizaz Khan",1
"Saad Bin Zafar","B Ward",1
"Saad Bin Zafar","CN Onwuzulike",1
"Saad Bin Zafar","D Ahir",1
"Saad Bin Zafar","DDP D'Silva",1
"Saad Bin Zafar","DMW Rawlins",1
"Saad Bin Zafar","GJ Delany",1
"Saad Bin Zafar","Haseeb Ghafoor",1
"Saad Bin Zafar","HER Tyler",1
"Saad Bin Zafar","HR Walsh",1
"Saad Bin Zafar","Imran Anwar",1
"Saad Bin Zafar","IO Okpe",1
"Saad Bin Zafar","Jatinder Singh",1
"Saad Bin Zafar","JS Malhotra",1
"Saad Bin Zafar","Kapil Kumar",1
"Saad Bin Zafar","KD Shah",1
"Saad Bin Zafar","KR Ebanks",1
"Saad Bin Zafar","LA Musiani",1
"Saad Bin Zafar","LHB Harrington-Myers",1
"Saad Bin Zafar","M Sohel Patel",1
"Saad Bin Zafar","MD Patel",2
"Saad Bin Zafar","P Baron",1
"Saad Bin Zafar","PR Stirling",1
"Saad Bin Zafar","Rameez Shahzad",1
"Saad Bin Zafar","Shahbaz Badar",1
"Saad Bin Zafar","Sulaimon Runsewe",1
"Saad Bin Zafar","Sultan Ahmed (2)",1
"Sabbir Rahman","AG Cremer",1
"Sabbir Rahman","Ahmed Shehzad",1
"Sabbir Rahman","AV Lalcheta",1
"Sabbir Rahman","H Masakadza",1
"Sabbir Rahman","R Mutumbami",1
"Sabbir Rahman","Tanwir Afzal",1
"Saber Zakhil","A Ashokan",1
"Saber Zakhil","B Arora",1
"Saber Zakhil","Haroon Mughal",1
"Saber Zakhil","HS Gericke",1
"Saber Zakhil","K Mendon",1
"Saber Zakhil","N Khanna",1
"Saber Zakhil","S Kushretha",1
"Saber Zakhil","S Pokhriyal",1
"Saber Zakhil","SSM Stanislaus",1
"Sabir Ali","Mehedi Hasan Miraz",1
"Sabir Ali","S Chandramohan",1
"Sabir Ali","Sabbir Rahman",1
"Sachin Kumar","Muhammad Kashif",1
"Saeed Ajmal","AB de Villiers",1
"Saeed Ajmal","AD Mathews",3
"Saeed Ajmal","AJ Finch",1
"Saeed Ajmal","AN Kervezee",1
"Saeed Ajmal","Anamul Haque",1
"Saeed Ajmal","AR Cusack",1
"Saeed Ajmal","BB McCullum",1
"Saeed Ajmal","BJ Watling",1
"Saeed Ajmal","BMAJ Mendis",1
"Saeed Ajmal","BW Hilfenhaus",1
"Saeed Ajmal","C Kieswetter",1
"Saeed Ajmal","CJ Chibhabha",1
"Saeed Ajmal","CK Coventry",1
"Saeed Ajmal","CL White",2
"Saeed Ajmal","DA Miller",1
"Saeed Ajmal","DA Warner",2
"Saeed Ajmal","DJ Hussey",2
"Saeed Ajmal","DJ Hussey",1
"Saeed Ajmal","DJG Sammy",1
"Saeed Ajmal","DL Vettori",1
"Saeed Ajmal","DP Hyatt",1
"Saeed Ajmal","DP Nannes",1
"Saeed Ajmal","DPMD Jayawardene",1
"Saeed Ajmal","EJG Morgan",1
"Saeed Ajmal","GC Smith",1
"Saeed Ajmal","GJ Bailey",2
"Saeed Ajmal","GJ Maxwell",1
"Saeed Ajmal","HDRL Thirimanne",1
"Saeed Ajmal","HM Amla",2
"Saeed Ajmal","J Botha",1
"Saeed Ajmal","JC Buttler",1
"Saeed Ajmal","JDP Oram",1
"Saeed Ajmal","JF Mooney",1
"Saeed Ajmal","JH Kallis",2
"Saeed Ajmal","JM Bairstow",1
"Saeed Ajmal","JP Duminy",1
"Saeed Ajmal","KC Sangakkara",3
"Saeed Ajmal","KD Mills",1
"Saeed Ajmal","KJ O'Brien",1
"Saeed Ajmal","KP Pietersen",3
"Saeed Ajmal","KS Lokuarachchi",2
"Saeed Ajmal","LPC Silva",1
"Saeed Ajmal","M Muralitharan",1
"Saeed Ajmal","Mashrafe Mortaza",1
"Saeed Ajmal","MDKJ Perera",1
"Saeed Ajmal","MEK Hussey",1
"Saeed Ajmal","MG Johnson",1
"Saeed Ajmal","MJ Guptill",1
"Saeed Ajmal","MJ Lumb",1
"Saeed Ajmal","MN Samuels",1
"Saeed Ajmal","MS Dhoni",1
"Saeed Ajmal","MS Wade",1
"Saeed Ajmal","MV Boucher",1
"Saeed Ajmal","Nasir Hossain",1
"Saeed Ajmal","NL McCullum",1
"Saeed Ajmal","NL McCullum",3
"Saeed Ajmal","PD Collingwood",2
"Saeed Ajmal","PJ Cummins",1
"Saeed Ajmal","PW Borren",1
"Saeed Ajmal","Q de Kock",1
"Saeed Ajmal","RA Jadeja",1
"Saeed Ajmal","RE Levi",1
"Saeed Ajmal","RG Sharma",1
"Saeed Ajmal","S Prasanna",1
"Saeed Ajmal","Shakib Al Hasan",1
"Saeed Ajmal","SHT Kandamby",1
"Saeed Ajmal","SK Raina",1
"Saeed Ajmal","SNJ O'Keefe",1
"Saeed Ajmal","SP Narine",1
"Saeed Ajmal","SPD Smith",1
"Saeed Ajmal","SR Patel",1
"Saeed Ajmal","SR Watson",2
"Saeed Ajmal","SW Tait",1
"Saeed Ajmal","TG Southee",1
"Saeed Ajmal","TM Dilshan",2
"Saeed Ajmal","WTS Porterfield",1
"Sagar Pun","Aizaz Khan",1
"Sagar Pun","BN Cooper",1
"Sagar Pun","Haseeb Amjad",1
"Sahel Zadran","A Ashokan",1
"Sahel Zadran","Ahmadullah Shinwari",1
"Sahel Zadran","Dylan Steyn",2
"Sahel Zadran","Hilal Ahmad",1
"Sahel Zadran","J Mees",1
"Sahel Zadran","M Dixit",1
"Sahel Zadran","Mazhar Khan",1
"Sahel Zadran","MH Oman",1
"Sahel Zadran","MWR Stokes",1
"Sahel Zadran","P Malav",1
"Sahel Zadran","Ramanjot Singh",1
"Sahel Zadran","S Davizi",1
