"bowler1","batsman1","balls","runsConceded","ER"
"MG Johnson","RV Uthappa",10,18,10.8
"MG Johnson","S Chanderpaul",7,9,7.71428571428571
"MG Johnson","Salman Butt",35,40,6.85714285714286
"MG Johnson","SB Styris",14,18,7.71428571428571
"MG Johnson","T Taibu",7,1,0.857142857142857
"MG Johnson","TM Dilshan",22,41,11.1818181818182
"MG Johnson","V Sehwag",2,4,12
"MG Johnson","WW Hinds",8,7,5.25
"MG Johnson","XM Marshall",10,21,12.6
"MG Johnson","YK Pathan",6,3,3
"MGSM Fernando","Anique Uddin",10,8,4.8
"MGSM Fernando","H Carlyon",21,20,5.71428571428571
"MGSM Fernando","H Singh",3,1,2
"MGSM Fernando","Lucky Ali",10,6,3.6
"MGSM Fernando","Talha Khan",2,0,0
"MGSM Fernando","V Ganesan",10,10,6
"MGSM Fernando","Zameer Khan",2,1,3
"MH Yardy","DA Warner",13,15,6.92307692307692
"MH Yardy","DJ Bravo",3,6,12
"MH Yardy","DJ Hussey",17,19,6.70588235294118
"MH Yardy","Fawad Alam",10,6,3.6
"MH Yardy","HH Gibbs",1,0,0
"MH Yardy","JA Morkel",1,0,0
"MH Yardy","Misbah-ul-Haq",7,3,2.57142857142857
"MH Yardy","Mohammad Hafeez",26,27,6.23076923076923
"MH Yardy","Mohammad Yousuf",6,8,8
"MH Yardy","Shahid Afridi",4,7,10.5
"MH Yardy","SR Watson",5,7,8.4
"Mirwais Ashraf","A Vala",3,1,2
"Mirwais Ashraf","Aamir Kaleem",2,0,0
"Mirwais Ashraf","Faizan Asif",5,4,4.8
"Mirwais Ashraf","HA Varaiya",2,0,0
"Mirwais Ashraf","Irfan Ahmed",1,0,0
"Mirwais Ashraf","KJ Coetzer",2,1,3
"Mirwais Ashraf","LE Bosman",1,0,0
"Mirwais Ashraf","Mohammad Shahzad (2)",8,11,8.25
"Mirwais Ashraf","MR Swart",14,14,6
"Mirwais Ashraf","NN Odhiambo",6,13,13
"Mirwais Ashraf","P Khadka",5,1,1.2
"Mirwais Ashraf","RD Berrington",9,14,9.33333333333333
"Mirwais Ashraf","RR Patel",14,18,7.71428571428571
"Mirwais Ashraf","SP Patil",4,2,3
"Mirwais Ashraf","Sultan Ahmed",6,6,6
"Mirwais Ashraf","TM Odoyo",3,7,14
"MJ Ansell","A Dizija",6,0,0
"MJ Ansell","Ashish Rana",1,0,0
"MJ Ansell","Ashraful Shuvo",4,2,3
"MJ Ansell","Ijaz Hussain",4,2,3
"MJ Ansell","M Vaik",3,2,4
"MJ Ansell","Moshiur Rahman",1,0,0
"MJ Ansell","NK Tiwari",10,5,3
"MJ Ansell","S Austin",4,1,1.5
"MJ Ansell","SN Pathirana",2,3,9
"MJ Ansell","Taranjeet Singh",12,13,6.5
"MJ Ansell","WAE Burton",2,0,0
"MJ Ansell","Yasir Mehmood",11,14,7.63636363636364
"MJ Ansell","Yasir Mehmood",11,14,7.63636363636364
"MJ Ansell","Zeeshan Sarwar",1,0,0
"MJ Clarke","KP Pietersen",6,7,7
"MJ Clarke","RV Uthappa",2,0,0
"MJ Clarke","SL Malinga",2,0,0
"MJ Clarke","Tamim Iqbal",8,12,9
"MJ Clarke","TM Dilshan",1,0,0
"MJ Clarke","Yuvraj Singh",7,14,12
"MJ Henry","AD Mathews",4,4,6
"MJ Henry","EJG Morgan",3,1,2
"MJ Henry","Haris Sohail",3,1,2
"MJ Henry","Imad Wasim",1,0,0
"MJ Henry","Imrul Kayes",2,0,0
"MJ Henry","LD Chandimal",4,1,1.5
"MJ Henry","NLTC Perera",3,5,10
"MJ Mason","CK Kapugedera",10,7,4.2
"MJ Mason","LJ Wright",3,4,8
"MJ McClenaghan","AC Agar",2,0,0
"MJ McClenaghan","AD Hales",33,63,11.4545454545455
"MJ McClenaghan","AD Mathews",13,14,6.46153846153846
"MJ McClenaghan","AG Cremer",1,0,0
"MJ McClenaghan","DA Miller",15,27,10.8
"MJ McClenaghan","DPMD Jayawardene",9,8,5.33333333333333
"MJ McClenaghan","H Davids",22,25,6.81818181818182
"MJ McClenaghan","Haris Sohail",2,1,3
"MJ McClenaghan","Imad Wasim",1,0,0
"MJ McClenaghan","JE Root",10,10,6
"MJ McClenaghan","KMDN Kulasekara",5,4,4.8
"MJ McClenaghan","LJ Wright",9,7,4.66666666666667
"MJ McClenaghan","MJ Lumb",42,49,7
"MJ McClenaghan","MN van Wyk",9,16,10.6666666666667
"MJ McClenaghan","Mohammad Mithun",3,1,2
"MJ McClenaghan","Mominul Haque",4,8,12
"MJ McClenaghan","MR Marsh",1,0,0
"MJ McClenaghan","Q de Kock",3,2,4
"MJ McClenaghan","RE Levi",13,3,1.38461538461538
"MJ McClenaghan","RR Rossouw",10,16,9.6
"MJ McClenaghan","Shoaib Malik",11,10,5.45454545454545
"MJ McClenaghan","Sikandar Raza",4,5,7.5
"MJ McClenaghan","SR Watson",4,4,6
"MJ McClenaghan","SW Billings",3,2,4
"MJ McClenaghan","W Barresi",2,1,3
"MJ Ross","DG Blampied",2,0,0
"MJ Ross","HAM Shah",2,0,0
"MJ Santner","A Balbirnie",4,2,3
"MJ Santner","AC Agar",15,21,8.4
"MJ Santner","AD Hales",38,42,6.63157894736842
"MJ Santner","AD Hales",38,42,6.63157894736842
"MJ Santner","ADS Fletcher",16,12,4.5
"MJ Santner","Ahmed Shehzad",10,5,3
"MJ Santner","AJ Finch",26,26,6
"MJ Santner","C Karunaratne",1,0,0
"MJ Santner","CJ Jordan",10,7,4.2
"MJ Santner","CS MacLeod",10,9,5.4
"MJ Santner","DA Warner",14,12,5.14285714285714
"MJ Santner","DJ Malan",38,52,8.21052631578947
"MJ Santner","EJG Morgan",29,57,11.7931034482759
"MJ Santner","Fakhar Zaman",15,27,10.8
"MJ Santner","GJ Maxwell",22,23,6.27272727272727
"MJ Santner","HH Pandya",11,11,6
"MJ Santner","HT Tector",10,7,4.2
"MJ Santner","Imrul Kayes",3,0,0
"MJ Santner","Ishan Kishan",2,0,0
"MJ Santner","JA Richardson",6,8,8
"MJ Santner","JM Bairstow",13,17,7.84615384615385
"MJ Santner","JM Vince",23,28,7.30434782608696
"MJ Santner","JR Philippe",21,25,7.14285714285714
"MJ Santner","KA Pollard",13,31,14.3076923076923
"MJ Santner","Khalid Latif",2,0,0
"MJ Santner","KL Rahul",45,65,8.66666666666667
"MJ Santner","KOK Williams",4,2,3
"MJ Santner","KR Mayers",5,10,12
"MJ Santner","L Gregory",7,8,6.85714285714286
"MJ Santner","L Tucker",20,23,6.9
"MJ Santner","LD Chandimal",4,2,3
"MJ Santner","LD Madushanka",9,6,4
"MJ Santner","M Theekshana",1,0,0
"MJ Santner","MA Leask",7,2,1.71428571428571
"MJ Santner","MDKJ Perera",3,2,4
"MJ Santner","Mohammad Hafeez",20,19,5.7
"MJ Santner","Mohammad Haris",8,7,5.25
"MJ Santner","Mosaddek Hossain",12,15,7.5
"MJ Santner","MP Stoinis",23,21,5.47826086956522
"MJ Santner","MR Marsh",35,51,8.74285714285714
"MJ Santner","MS Dhoni",25,24,5.76
"MJ Santner","MS Wade",7,8,6.85714285714286
"MJ Santner","N Dickwella",20,24,7.2
"MJ Santner","N Pooran",7,7,6
"MJ Santner","R Shepherd",4,3,4.5
"MJ Santner","RD Berrington",16,25,9.375
"MJ Santner","RG Sharma",95,125,7.89473684210526
"MJ Santner","RR Pant",11,15,8.18181818181818
"MJ Santner","S Dhawan",18,17,5.66666666666667
"MJ Santner","SA Edwards",12,17,8.5
"MJ Santner","SA Yadav",21,15,4.28571428571429
"MJ Santner","Sarfraz Ahmed",23,26,6.78260869565217
"MJ Santner","Shadab Khan",9,3,2
"MJ Santner","Shakib Al Hasan",13,21,9.69230769230769
"MJ Santner","Shan Masood",6,6,6
"MJ Santner","Shoaib Malik",19,20,6.31578947368421
"MJ Santner","SJ Baard",2,3,9
"MJ Santner","SK Raina",2,1,3
"MJ Santner","SL Malinga",4,6,9
"MJ Santner","SM Curran",6,4,4
"MJ Santner","SO Hetmyer",12,14,7
"MJ Santner","Sohaib Maqsood",4,1,1.5
"MJ Santner","SPD Smith",3,0,0
"MJ Santner","SS Iyer",37,40,6.48648648648649
"MJ Santner","SSJ Brooks",28,22,4.71428571428571
"MJ Santner","SW Billings",10,6,3.6
"MJ Santner","T Banton",1,0,0
"MJ Santner","TAM Siriwardana",2,1,3
"MJ Santner","TH David",5,9,10.8
"MJ Santner","V Kohli",38,51,8.05263157894737
"MJ Santner","V Shankar",13,18,8.30769230769231
"MJ Santner","Washington Sundar",2,0,0
"MJ Santner","WIA Fernando",26,21,4.84615384615385
"MJ Swepson","CH Gayle",2,1,3
"MJ Swepson","EJG Morgan",4,4,6
"MJ Swepson","JC Buttler",13,37,17.0769230769231
"MJ Swepson","Mahmudullah",7,6,5.14285714285714
"MJ Swepson","Mohammad Naim",11,7,3.81818181818182
"MJ Swepson","Nurul Hasan",1,0,0
"MJ Swepson","S Dhawan",19,20,6.31578947368421
"MJ Swepson","SS Iyer",1,0,0
"MJ Swepson","SV Samson",11,11,6
"MJ Swepson","V Kohli",22,23,6.27272727272727
"MJG Rippon","A Karn",6,3,3
"MJG Rippon","AC Evans",6,9,9
"MJG Rippon","Ahmed Raza",6,1,1
"MJG Rippon","CD de Lange",5,11,13.2
"MJG Rippon","CS MacLeod",7,11,9.42857142857143
"MJG Rippon","Farhan Ahmed",6,3,3
"MJG Rippon","Khawar Ali",9,6,4
"MJG Rippon","Khawar Ali",9,6,4
"MJG Rippon","Khawar Ali",9,6,4
"MJG Rippon","MA Leask",10,16,9.6
"MJG Rippon","Nizakat Khan",7,5,4.28571428571429
"MJG Rippon","Qadeer Ahmed",4,0,0
"MJG Rippon","RG Aga",1,0,0
"MJG Rippon","RP Magar",1,0,0
"MJG Rippon","Shaiman Anwar",3,2,4
"MJG Rippon","SP Khakurel",2,0,0
"MJG Rippon","SP Patil",11,10,5.45454545454545
"MK Anafie","Bosco Tuyizere",15,10,4
"MK Anafie","C Chete",2,0,0
"MK Anafie","D Ndikubwimana",4,1,1.5
"MK Anafie","E Niyomugabo",13,8,3.69230769230769
"MK Anafie","E Niyomugabo",13,8,3.69230769230769
"MK Anafie","Z Bimenyimana",2,6,18
"ML Castillo","A Natubhai Ahir",2,1,3
"ML Castillo","JR Barry",6,7,7
"ML Castillo","Yusuf Bhoola",8,3,2.25
"ML Kostic","IA De Silva",13,15,6.92307692307692
"ML Kostic","M Kadyan",8,17,12.75
"ML Kostic","Saim Hussain",13,33,15.2307692307692
"ML Lewis","GJP Kruger",1,0,0
"ML Lewis","HH Gibbs",5,2,2.4
"ML Lewis","LE Bosman",4,8,12
"ML Lewis","M Zondeki",1,0,0
"MM Ali","AM Rahane",3,7,14
"MM Ali","BA King",19,19,6
"MM Ali","C Karunaratne",2,0,0
"MM Ali","D Ramdin",8,3,2.25
"MM Ali","F du Plessis",20,23,6.9
"MM Ali","Fakhar Zaman",15,13,5.2
"MM Ali","GJ Maxwell",3,2,4
"MM Ali","HM Amla",30,50,10
"MM Ali","Ishan Kishan",2,1,3
"MM Ali","JO Holder",5,0,0
"MM Ali","KR Mayers",15,20,8
"MM Ali","KS Williamson",5,6,7.2
"MM Ali","Liton Das",6,9,9
"MM Ali","LMP Simmons",5,1,1.2
"MM Ali","M Theekshana",2,2,6
"MM Ali","MDKJ Perera",7,4,3.42857142857143
"MM Ali","MK Pandey",7,5,4.28571428571429
"MM Ali","Mohammad Hafeez",1,0,0
"MM Ali","Mohammad Naim",3,2,4
"MM Ali","Mohammad Rizwan",34,42,7.41176470588235
"MM Ali","N Pooran",20,13,3.9
"MM Ali","OF Smith",3,7,14
"MM Ali","PVD Chameera",2,1,3
"MM Ali","Q de Kock",37,56,9.08108108108108
"MM Ali","Rashid Khan",3,1,2
"MM Ali","RG Sharma",12,21,10.5
"MM Ali","RR Hendricks",18,18,6
"MM Ali","RR Rossouw",13,9,4.15384615384615
"MM Ali","SA Yadav",10,22,13.2
"MM Ali","SO Hetmyer",8,8,6
"MM Ali","Sohaib Maqsood",13,26,12
"MM Ali","TM Head",1,0,0
"MM Ali","Umar Akmal",10,8,4.8
"MM Ali","V Kohli",11,22,12
"MM Ali","Yuvraj Singh",15,10,4
"MM Iqbal","AS Hansra",4,2,3
"MM Iqbal","TG Gordon",5,3,3.6
"MM Patel","ADS Fletcher",2,0,0
"MM Patel","C Kieswetter",3,7,14
"MM Patel","CA Ingram",4,0,0
"MM Patel","EJG Morgan",5,1,1.2
"MM Sarwar","Azyan Farhath",1,0,0
"MM Sharma","AG Cremer",7,2,1.71428571428571
"MM Sharma","MDKJ Perera",1,0,0
"MM Sharma","MM Ali",1,0,0
"MM Sharma","P Utseya",3,1,2
"MM Sharma","Sikandar Raza",5,1,1.2
"MM Sharma","SR Watson",1,0,0
"MMR Obili","A McAuley",11,12,6.54545454545455
"MMR Obili","Ritik Tomar",1,0,0
"MMR Obili","S Wickramasekara",6,6,6
"MMR Obili","Sathya Narayanan",3,2,4
"MN Samuels","AD Hales",17,31,10.9411764705882
"MN Samuels","AJ Finch",1,0,0
"MN Samuels","BA Stokes",3,2,4
"MN Samuels","BAW Mendis",2,1,3
"MN Samuels","DAJ Bracewell",6,15,15
"MN Samuels","DR Flynn",1,0,0
"MN Samuels","EJG Morgan",18,21,7
"MN Samuels","GJ Bailey",7,9,7.71428571428571
"MN Samuels","Kamran Akmal",2,0,0
"MN Samuels","KD Karthik",6,16,16
"MN Samuels","KP Pietersen",1,2,12
"MN Samuels","MEK Hussey",14,18,7.71428571428571
"MN Samuels","Mohammad Ashraful",9,5,3.33333333333333
"MN Samuels","MS Wade",4,0,0
"MN Samuels","MV Boucher",5,2,2.4
"MN Samuels","NLTC Perera",1,0,0
"MN Samuels","PD Collingwood",22,47,12.8181818181818
"MN Samuels","RS Bopara",15,19,7.6
"MN Samuels","Saeed Ajmal",1,0,0
"MN Samuels","Shakib Al Hasan",1,0,0
"MN Samuels","TM Dilshan",9,9,6
"MN Samuels","TWM Latham",6,6,6
"MN Samuels","Umar Amin",9,7,4.66666666666667
"MN Samuels","Yuvraj Singh",5,2,2.4
"MNM Aslam","A Sharafu",1,0,0
"MNM Aslam","Ali Mohammadipour",1,0,0
"MNM Aslam","Anasim Khan",8,2,1.5
"MNM Aslam","Arshad Mazarzei",8,0,0
"MNM Aslam","Fiaz Ahmed",13,17,7.84615384615385
"MNM Aslam","Haider Butt",19,19,6
"MNM Aslam","Ibrahim Hassan",7,4,3.42857142857143
"MNM Aslam","Imran Butt",1,0,0
"MNM Aslam","Junaid Aziz",24,5,1.25
"MNM Aslam","Junaid Aziz",24,5,1.25
"MNM Aslam","Mehran Siasar",3,0,0
"MNM Aslam","Mohamed Azzam",3,2,4
"MNM Aslam","Mohammad Rizlan",7,7,6
"MNM Aslam","Mohammed Sameer",2,0,0
"MNM Aslam","Muhammad Tanveer",4,2,3
"MNM Aslam","Muhammad Younis",1,0,0
"MNM Aslam","Naiem Bameri",10,3,1.8
"MNM Aslam","Syed Aziz",1,0,0
"MNR Cooray","Anowarul Islam",1,0,0
"MNR Cooray","HJ Jordaan",8,5,3.75
"MNR Cooray","M Syahadat Ramli",7,6,5.14285714285714
"MO Bacarese","Yasir Ali",2,1,3
"MO Jones","Aaron Jones",7,11,9.42857142857143
"MO Jones","E Haven",5,0,0
"MO Jones","J Jagroo",1,0,0
"MO Jones","MD Patel",5,7,8.4
"MO Jones","R Rohan",6,8,8
"MO Jones","S Sohal",8,2,1.5
"MO Jones","XM Marshall",5,3,3.6
"Mobashar Ashraf","H Singh",8,12,9
"Mobashar Ashraf","Sahir Naqash",4,5,7.5
"Mohamed Mahfooz","Ahmed Faiz Mohammad Noor",4,4,6
"Mohamed Mahfooz","DF Jacobs",4,2,3
"Mohamed Mahfooz","ED Silva",2,1,3
"Mohamed Mahfooz","Faisal Khan",6,12,12
"Mohamed Mahfooz","I Liyanage",1,0,0
"Mohamed Mahfooz","Muhammad Kashif",2,1,3
"Mohamed Mahfooz","NA Janes",4,3,4.5
"Mohamed Mahfooz","RK Paudel",3,2,4
"Mohamed Mahfooz","Shafiq Sharif",1,0,0
"Mohamed Mahfooz","Zaheer Ibrahim",6,4,4
"Mohamed Shafeeq","A Bhargava",3,6,12
"Mohamed Shafeeq","Basil Hameed",5,6,7.2
"Mohamed Shafeeq","J Chaturanga",1,0,0
"Mohamed Shafeeq","Nizakat Khan",8,5,3.75
"Mohamed Shafeeq","S Veerapathiran",10,11,6.6
"Mohamed Shafeeq","Sarfaraz Ali",1,0,0
"Mohamed Shafeeq","V Aravind",5,7,8.4
"Mohameed Taiwo","AA Obanda",8,16,12
"Mohameed Taiwo","AR Patwa",8,9,6.75
"Mohameed Taiwo","K Modise",8,5,3.75
"Mohameed Taiwo","R Bakum",10,9,5.4
"Mohammad Aadil Alam","AA Obanda",6,1,1
"Mohammad Aadil Alam","CO Obuya",13,9,4.15384615384615
"Mohammad Aadil Alam","IA Karim",19,21,6.63157894736842
"Mohammad Aadil Alam","Sukhdeep Singh",2,2,6
"Mohammad Ahsan","Anwar Rahman",2,1,3
"Mohammad Ahsan","Fitri Sham",1,0,0
"Mohammad Ahsan","M Syahadat Ramli",2,2,6
"Mohammad Ahsan","Virandeep Singh",3,4,8
"Mohammad Amin","Ammad Uddin",2,4,12
"Mohammad Amir","AC Agar",6,9,9
"Mohammad Amir","ADS Fletcher",1,0,0
"Mohammad Amir","AJ Redmond",9,8,5.33333333333333
"Mohammad Amir","AJ Tye",3,1,2
"Mohammad Amir","AM Rahane",2,1,3
"Mohammad Amir","BB McCullum",34,44,7.76470588235294
"Mohammad Amir","BE Hendricks",2,0,0
"Mohammad Amir","BJ Haddin",4,2,3
"Mohammad Amir","C Munro",10,11,6.6
"Mohammad Amir","CJ Dala",4,1,1.5
"Mohammad Amir","CL White",3,1,2
"Mohammad Amir","DA Warner",40,40,6
"Mohammad Amir","DE Budge",1,0,0
"Mohammad Amir","DJ Reekers",3,8,16
"Mohammad Amir","DP Nannes",3,4,8
"Mohammad Amir","EMDY Munaweera",2,0,0
"Mohammad Amir","GC Smith",14,12,5.14285714285714
"Mohammad Amir","H Klaasen",1,0,0
"Mohammad Amir","Imrul Kayes",2,0,0
"Mohammad Amir","JN Mohammed",4,1,1.5
"Mohammad Amir","JP Duminy",6,15,15
"Mohammad Amir","KMA Paul",6,7,7
"Mohammad Amir","LD Madushanka",3,1,2
"Mohammad Amir","LRPL Taylor",14,25,10.7142857142857
"Mohammad Amir","MD Gunathilaka",13,16,7.38461538461539
"Mohammad Amir","MG Johnson",2,0,0
"Mohammad Amir","MJ Clarke",14,18,7.71428571428571
"Mohammad Amir","MJ Henry",4,7,10.5
"Mohammad Amir","MJ Santner",9,9,6
"Mohammad Amir","Mohammad Ashraful",6,3,3
"Mohammad Amir","MP Stoinis",5,9,10.8
"Mohammad Amir","Muhammad Kaleem",8,0,0
"Mohammad Amir","Muhammad Usman",8,5,3.75
"Mohammad Amir","Mushfiqur Rahim",5,8,9.6
"Mohammad Amir","NJ O'Brien",6,1,1
"Mohammad Amir","PBB Rajapaksa",16,22,8.25
"Mohammad Amir","PC de Silva",2,1,3
"Mohammad Amir","R Powell",2,1,3
"Mohammad Amir","RG Sharma",8,2,1.5
"Mohammad Amir","RR Emrit",1,1,6
"Mohammad Amir","RS Bopara",2,0,0
"Mohammad Amir","S Prasanna",4,2,3
"Mohammad Amir","Shakib Al Hasan",11,7,3.81818181818182
"Mohammad Amir","SK Raina",4,1,1.5
"Mohammad Amir","Soumya Sarkar",11,6,3.27272727272727
"Mohammad Amir","SPD Smith",27,44,9.77777777777778
"Mohammad Amir","SPD Smith",27,44,9.77777777777778
"Mohammad Amir","SR Watson",23,42,10.9565217391304
"Mohammad Amir","SS Pathirana",2,0,0
"Mohammad Amir","ST Jayasuriya",22,26,7.09090909090909
"Mohammad Amir","SW Tait",5,1,1.2
"Mohammad Amir","TK Musakanda",7,8,6.85714285714286
"Mohammad Amir","TM Dilshan",30,35,7
"Mohammad Amir","TM Head",3,1,2
"Mohammad Amir","WIA Fernando",4,1,1.5
"Mohammad Asaduzzaman","CP Turkich",6,5,5
"Mohammad Asaduzzaman","D Marsic",7,3,2.57142857142857
"Mohammad Ashraful","DJG Sammy",2,6,18
"Mohammad Ashraful","FL Reifer",4,10,15
"Mohammad Ashraful","Kamran Akmal",5,8,9.6
"Mohammad Ashraful","MJ Clarke",4,3,4.5
"Mohammad Ashraful","MN Samuels",10,24,14.4
"Mohammad Ashraful","Salman Butt",8,7,5.25
"Mohammad Ashraful","Shahid Afridi",3,3,6
"Mohammad Ashraful","SO Tikolo",5,3,3.6
"Mohammad Asif","AJ Strauss",2,0,0
"Mohammad Asif","BJ Hodge",2,1,3
"Mohammad Asif","DA Warner",6,11,11
"Mohammad Asif","G Gambhir",12,6,3
"Mohammad Asif","KC Sangakkara",9,18,12
"Mohammad Asif","KD Karthik",9,11,7.33333333333333
"Mohammad Asif","KP Pietersen",9,14,9.33333333333333
"Mohammad Asif","RM Haq",3,1,2
"Mohammad Asif","V Sehwag",1,0,0
"Mohammad Asif","WU Tharanga",2,0,0
"Mohammad Asif","YK Pathan",5,14,16.8
"Mohammad Asif","Yuvraj Singh",2,1,3
"Mohammad Atif","M Cohen",1,0,0
"Mohammad Boota","P Khadka",5,12,14.4
"Mohammad Ghazanfar","Aman Desai",5,1,1.2
"Mohammad Ghazanfar","CJA Amini",4,7,10.5
"Mohammad Ghazanfar","F Achelam",4,0,0
"Mohammad Ghazanfar","F Akankwasa",10,4,2.4
"Mohammad Ghazanfar","Gershon Yusuf",1,0,0
"Mohammad Ghazanfar","Janak Prakash",11,7,3.81818181818182
"Mohammad Ghazanfar","KL Rahul",4,3,4.5
"Mohammad Ghazanfar","Mehran Khan",3,1,2
"Mohammad Ghazanfar","R Gaznavi",21,16,4.57142857142857
"Mohammad Ghazanfar","RB Patel",6,3,3
"Mohammad Ghazanfar","RG Mukasa",3,4,8
"Mohammad Ghazanfar","S Sesazi",5,6,7.2
"Mohammad Ghazanfar","Shiraz Khan",3,0,0
"Mohammad Ghazanfar","Sulaimon Runsewe",2,1,3
"Mohammad Hafeez","AB de Villiers",23,24,6.26086956521739
"Mohammad Hafeez","ADS Fletcher",11,21,11.4545454545455
"Mohammad Hafeez","Alok Kapali",1,0,0
"Mohammad Hafeez","AP Devcich",3,2,4
"Mohammad Hafeez","AT Carey",4,0,0
"Mohammad Hafeez","B Muzarabani",1,0,0
"Mohammad Hafeez","BB McCullum",16,11,4.125
"Mohammad Hafeez","BRM Taylor",12,9,4.5
"Mohammad Hafeez","C Kieswetter",22,18,4.90909090909091
"Mohammad Hafeez","C Munro",22,18,4.90909090909091
"Mohammad Hafeez","C Zhuwao",5,4,4.8
"Mohammad Hafeez","CG Williams",4,7,10.5
"Mohammad Hafeez","CH Gayle",16,5,1.875
"Mohammad Hafeez","CJ Chibhabha",2,1,3
"Mohammad Hafeez","CL White",14,21,9
"Mohammad Hafeez","CO Obuya",3,1,2
"Mohammad Hafeez","DA Miller",7,8,6.85714285714286
"Mohammad Hafeez","DA Warner",33,49,8.90909090909091
"Mohammad Hafeez","DF Watts",7,14,12
"Mohammad Hafeez","DJ Malan",12,12,6
"Mohammad Hafeez","E Chigumbura",3,1,2
"Mohammad Hafeez","EJG Morgan",26,27,6.23076923076923
"Mohammad Hafeez","F Behardien",9,5,3.33333333333333
"Mohammad Hafeez","GC Smith",15,9,3.6
"Mohammad Hafeez","GJ Bailey",12,11,5.5
"Mohammad Hafeez","H Masakadza",15,11,4.4
"Mohammad Hafeez","HM Amla",22,30,8.18181818181818
"Mohammad Hafeez","J Charles",9,2,1.33333333333333
"Mohammad Hafeez","JDS Neesham",1,0,0
"Mohammad Hafeez","JEC Franklin",1,0,0
"Mohammad Hafeez","JH Kallis",3,2,4
"Mohammad Hafeez","KC Sangakkara",16,15,5.625
"Mohammad Hafeez","LN Onyango",4,3,4.5
"Mohammad Hafeez","LRPL Taylor",17,30,10.5882352941176
"Mohammad Hafeez","LS Livingstone",2,6,18
"Mohammad Hafeez","MD Gunathilaka",8,7,5.25
"Mohammad Hafeez","MD Shanaka",5,1,1.2
"Mohammad Hafeez","MJ Clarke",2,1,3
"Mohammad Hafeez","ML Udawatte",4,5,7.5
"Mohammad Hafeez","MM Ali",3,1,2
"Mohammad Hafeez","N Pooran",12,13,6.5
"Mohammad Hafeez","Q de Kock",30,32,6.4
"Mohammad Hafeez","RJ Peterson",7,4,3.42857142857143
"Mohammad Hafeez","RK Kleinveldt",4,13,19.5
"Mohammad Hafeez","RP Burl",8,7,5.25
"Mohammad Hafeez","RT Ponting",5,4,4.8
"Mohammad Hafeez","RW Price",2,0,0
"Mohammad Hafeez","SC Williams",20,25,7.5
"Mohammad Hafeez","Shakib Al Hasan",21,28,8
"Mohammad Hafeez","Tamim Iqbal",17,30,10.5882352941176
"Mohammad Hafeez","Tamim Iqbal",17,30,10.5882352941176
"Mohammad Hafeez","TM Dilshan",24,44,11
"Mohammad Hafeez","TS Kamunhukamwe",6,7,7
"Mohammad Hafeez","V Sibanda",7,2,1.71428571428571
"Mohammad Hasnain","AD Hales",14,17,7.28571428571429
"Mohammad Hasnain","Afif Hossain",10,7,4.2
"Mohammad Hasnain","BKG Mendis",1,0,0
"Mohammad Hasnain","CJ Chibhabha",11,12,6.54545454545455
"Mohammad Hasnain","DJ Malan",18,25,8.33333333333333
"Mohammad Hasnain","DT Tiripano",6,6,6
"Mohammad Hasnain","GSNFG Jayasuriya",8,9,6.75
"Mohammad Hasnain","Hazratullah",6,7,7
"Mohammad Hasnain","HH Pandya",1,0,0
"Mohammad Hasnain","JC Buttler",7,17,14.5714285714286
"Mohammad Hasnain","LM Jongwe",14,19,8.14285714285714
"Mohammad Hasnain","LM Jongwe",14,19,8.14285714285714
"Mohammad Hasnain","Mahedi Hasan",2,0,0
"Mohammad Hasnain","MD Shanaka",10,20,12
"Mohammad Hasnain","MM Ali",17,32,11.2941176470588
"Mohammad Hasnain","PBB Rajapaksa",24,34,8.5
"Mohammad Hasnain","PD Salt",10,10,6
"Mohammad Hasnain","T Marumani",2,0,0
"Mohammad Hasnain","TK Curran",4,5,7.5
"Mohammad Hasnain","TK Musakanda",4,1,1.5
"Mohammad Hasnain","W Madhevere",25,27,6.48
"Mohammad Hasnain","WG Jacks",9,6,4
"Mohammad Hasnain","WJ Lubbe",5,12,14.4
"Mohammad Hasnain","WP Masakadza",7,9,7.71428571428571
"Mohammad Irfan","AB de Villiers",15,21,8.4
"Mohammad Irfan","AJ Finch",21,40,11.4285714285714
"Mohammad Irfan","CK Kapugedera",12,20,10
"Mohammad Irfan","DJG Sammy",2,6,18
"Mohammad Irfan","E Chigumbura",3,2,4
"Mohammad Irfan","H Masakadza",14,18,7.71428571428571
"Mohammad Irfan","JDS Neesham",3,1,2
"Mohammad Irfan","JM Vince",10,14,8.4
"Mohammad Irfan","KA Pollard",4,10,15
"Mohammad Irfan","KS Williamson",5,8,9.6
"Mohammad Irfan","LRPL Taylor",8,10,7.5
"Mohammad Irfan","MD Shanaka",3,1,2
"Mohammad Irfan","Mohammad Mithun",2,1,3
"Mohammad Irfan","Mohammad Shahzad (2)",4,6,9
"Mohammad Irfan","Shaiman Anwar",7,3,2.57142857142857
"Mohammad Irfan","TAM Siriwardana",11,15,8.18181818181818
"Mohammad Irfan","Tamim Iqbal",8,6,4.5
"Mohammad Irfan","V Kohli",20,20,6
"Mohammad Kamran","D Klein",3,5,10
"Mohammad Kamran","DA Blignaut",9,17,11.3333333333333
"Mohammad Kamran","DR Hooper",5,5,6
"Mohammad Kamran","G Stewart",17,23,8.11764705882353
"Mohammad Kamran","IDA Damarell",16,18,6.75
