"batsman1","bowler1","ballsFaced","fours","sixes"
"JP Kaltapau","S Sola",17,0,0
"JP Kaltapau","S Weleilakeba",2,1,0
"JP Kaltapau","SF Tiai",11,2,0
"JP Kaltapau","T Ritawa",9,1,0
"JP Kaltapau","T Vanuarua",16,0,0
"JP Kaltapau","TS Waqavakatoga",11,1,0
"JP Kaltapau","U Sofi",2,0,0
"JP Kaltapau","W Kokaua",2,0,0
"JP Kotze","Ameer Saiyed",8,0,2
"JP Kotze","Amjad Mahboob",3,0,1
"JP Kotze","B Khumalo",4,1,0
"JP Kotze","Bilal Khan",7,1,0
"JP Kotze","C Kyewuta",24,0,0
"JP Kotze","CJA Amini",4,1,0
"JP Kotze","CO Obuya",4,0,0
"JP Kotze","D Kegasitswe",10,3,1
"JP Kotze","D Maisuria",8,0,1
"JP Kotze","D Ravu",7,1,1
"JP Kotze","DM Nakrani",26,4,3
"JP Kotze","E Otieno",4,0,0
"JP Kotze","F Nsubuga",10,2,0
"JP Kotze","GJ Delany",2,0,0
"JP Kotze","H Ssenyondo",15,1,2
"JP Kotze","J Kila",2,0,0
"JP Kotze","J Sebanja",1,0,0
"JP Kotze","Janak Prakash",3,0,0
"JP Kotze","K Waiswa",13,2,2
"JP Kotze","LN Oluoch",7,1,0
"JP Kotze","M Mooketsi",21,2,5
"JP Kotze","MRJ Watt",3,1,0
"JP Kotze","N Pokana",13,0,1
"JP Kotze","N Vanua",8,0,0
"JP Kotze","NM Odhiambo",4,1,0
"JP Kotze","NMS Param",4,1,0
"JP Kotze","PA van Meekeren",5,1,0
"JP Kotze","R Nehonde",15,4,0
"JP Kotze","RE van der Merwe",2,0,0
"JP Kotze","Riazat Ali Shah",14,1,1
"JP Kotze","RR Patel",2,0,0
"JP Kotze","S Bau",12,1,0
"JP Kotze","Sidhant Singh",8,1,0
"JP Kotze","Simi Singh",5,0,0
"JP Kotze","SM Sharif",4,0,0
"JP Kotze","SO Ngoche",6,1,0
"JP Kotze","SR Bhudia",2,0,0
"JP Kotze","T Bukenya",4,0,0
"JP Kotze","TH David",4,0,0
"JP Kotze","V Baskaran",3,0,1
"JR Barry","A Kirschbaum",4,2,0
"JR Barry","Abdullah Jasat",6,0,0
"JR Barry","D Ahir",7,0,0
"JR Barry","H Fennell",3,1,0
"JR Barry","IG Holland",8,1,0
"JR Barry","Irfan Hafejee",5,2,0
"JR Barry","J Hurley",5,0,0
"JR Barry","JS Malhotra",6,1,0
"JR Barry","KS Leverock",4,1,0
"JR Barry","ML Castillo",6,1,0
"JR Barry","Steven Ryan Taylor",5,0,0
"JR Barry","T Rossi",11,0,0
"JR Barry","TO Carmichael",5,0,0
"JR Barry","Yusuf Ebrahim",5,0,0
"JR Barry","Z Burgess",9,0,0
"JR Hazlewood","B Fernando",2,0,0
"JR Hazlewood","HR Walsh",5,1,1
"JR Hazlewood","Mustafizur Rahman",4,0,0
"JR Hazlewood","SS Cottrell",2,1,0
"JR Hazlewood","TA Boult",1,0,0
"JR Hopes","DL Vettori",3,0,0
"JR Hopes","DW Steyn",7,1,0
"JR Hopes","GJP Kruger",11,1,0
"JR Hopes","IE O'Brien",2,0,0
"JR Hopes","J Louw",6,0,0
"JR Hopes","JA Morkel",9,0,1
"JR Hopes","M Ntini",4,0,0
"JR Hopes","Mohammad Amir",1,0,0
"JR Hopes","RE van der Merwe",5,0,0
"JR Hopes","Saeed Ajmal",9,2,0
"JR Hopes","Shahid Afridi",11,0,0
"JR Hopes","Shoaib Akhtar",4,0,0
"JR Hopes","SM Pollock",11,1,0
"JR Hopes","Sohail Tanvir",3,0,0
"JR Hopes","TG Southee",5,1,0
"JR Hopes","Umar Gul",9,1,0
"JR Philippe","AD Russell",2,0,0
"JR Philippe","DJ Bravo",5,0,0
"JR Philippe","FA Allen",4,1,0
"JR Philippe","FH Edwards",3,0,0
"JR Philippe","IS Sodhi",14,0,0
"JR Philippe","JDS Neesham",5,2,0
"JR Philippe","KA Jamieson",15,1,2
"JR Philippe","LMP Simmons",1,0,0
"JR Philippe","Mahedi Hasan",4,0,0
"JR Philippe","MJ Santner",21,1,1
"JR Philippe","Mustafizur Rahman",4,1,0
"JR Philippe","Nasum Ahmed",9,0,1
"JR Philippe","Shakib Al Hasan",2,0,0
"JR Philippe","TA Boult",16,1,1
"JR Philippe","TG Southee",17,1,0
"JRMVB Sanjaya","Hasan Ali",5,1,0
"JRMVB Sanjaya","Mohammad Amir",3,0,0
"JRMVB Sanjaya","Mohammad Saifuddin",3,1,0
"JRMVB Sanjaya","PJ Cummins",3,1,0
"JRMVB Sanjaya","Usman Shinwari",4,0,0
"JS Foster","CH Gayle",2,0,0
"JS Foster","DJ Bravo",5,0,0
"JS Foster","DP Nannes",3,0,0
"JS Foster","Harbhajan Singh",2,0,0
"JS Foster","JH Kallis",3,0,0
"JS Foster","Shahid Afridi",2,0,1
"JS Foster","SJ Benn",5,0,0
"JS Foster","Umar Gul",3,0,0
"JS Foster","Yasir Arafat",3,0,0
"JS Foster","Z Khan",3,0,0
"JS Jesani","Syed Rasel",3,0,0
"JS Kundi","BD Glover",5,0,0
"JS Kundi","BM Scholtz",2,0,0
"JS Kundi","C Viljoen",3,0,0
"JS Kundi","D Ravu",3,0,0
"JS Kundi","PM Seelaar",4,0,0
"JS Kundi","T van der Gugten",3,1,0
"JS Malhotra","A Krishna",5,0,0
"JS Malhotra","A Morris",2,0,0
"JS Malhotra","AF Ifill",3,0,0
"JS Malhotra","Ahmed Raza",2,0,0
"JS Malhotra","Amjad Mahboob",9,0,3
"JS Malhotra","AR Puri",5,0,1
"JS Malhotra","Ashfaq Ahmed",3,0,0
"JS Malhotra","BFW de Leede",2,0,0
"JS Malhotra","C Pervez",2,1,0
"JS Malhotra","CA Soper",2,0,0
"JS Malhotra","CJA Amini",3,0,0
"JS Malhotra","D Heyliger",2,0,0
"JS Malhotra","DG Blampied",2,0,0
"JS Malhotra","DMW Rawlins",11,3,0
"JS Malhotra","GH O'Brien",10,0,0
"JS Malhotra","J Matharu",9,1,1
"JS Malhotra","J Sumerauer",2,0,0
"JS Malhotra","Janak Prakash",7,1,0
"JS Malhotra","JE Pitcher",9,0,1
"JS Malhotra","Junaid Siddiqui",5,0,0
"JS Malhotra","KS Leverock",4,0,0
"JS Malhotra","LV van Beek",4,0,1
"JS Malhotra","MO Jones",1,0,0
"JS Malhotra","Mohammad Naveed",18,4,0
"JS Malhotra","N Dutta",3,0,0
"JS Malhotra","N Vanua",4,0,0
"JS Malhotra","NR Kumar",3,0,0
"JS Malhotra","OGL Bascome",3,0,1
"JS Malhotra","PA van Meekeren",4,0,0
"JS Malhotra","RJ Trott",9,1,0
"JS Malhotra","Rohan Mustafa",6,1,0
"JS Malhotra","S Bau",5,1,0
"JS Malhotra","Saad Bin Zafar",11,1,1
"JS Malhotra","Salman Nazar",9,1,0
"JS Malhotra","SC Williams",1,0,0
"JS Malhotra","Sikandar Raza",3,0,0
"JS Malhotra","Sultan Ahmed (2)",10,1,0
"JS Malhotra","T Rossi",3,0,0
"JS Malhotra","TJG Pringle",3,0,0
"JS Malhotra","U Aryaman Sunil",3,1,0
"JS Malhotra","V Baskaran",6,0,0
"JS Malhotra","WP Masakadza",3,0,0
"JS Malhotra","Zahoor Khan",5,1,0
"JS Patel","AA Noffke",8,1,0
"JS Patel","JM Anderson",3,0,0
"JS Patel","LJ Wright",2,0,0
"JT Smuts","AD Mathews",10,1,0
"JT Smuts","AU Rashid",5,0,0
"JT Smuts","B Kumar",10,1,0
"JT Smuts","BA Stokes",11,1,0
"JT Smuts","CJ Jordan",10,0,0
"JT Smuts","DJ Willey",8,0,0
"JT Smuts","Haris Rauf",2,1,0
"JT Smuts","I Udana",3,0,0
"JT Smuts","JD Unadkat",4,2,0
"JT Smuts","KMDN Kulasekara",8,1,0
"JT Smuts","KW Richardson",3,1,0
"JT Smuts","LE Plunkett",9,1,1
"JT Smuts","MM Ali",2,0,0
"JT Smuts","MS Crane",6,1,0
"JT Smuts","PJ Cummins",2,0,0
"JT Smuts","RAS Lakmal",5,1,1
"JT Smuts","Shaheen Shah Afridi",9,0,0
"JT Smuts","SN Thakur",4,0,0
"JT Smuts","ST de Silva",5,2,0
"JT Smuts","TK Curran",14,1,1
"Jubaid Ahamed","A Martel",2,0,0
"Jubaid Ahamed","Bilal Safdar",7,0,1
"Jubaid Ahamed","DA Blignaut",4,1,0
"Jubaid Ahamed","M Shahbaz Butt",1,0,0
"Jubaid Ahamed","P Bhart",3,0,0
"Jubaid Ahamed","Qamar Mushtaque",2,0,0
"Jubaid Ahamed","S Wickramasekara",2,0,0
"Jubaid Ahamed","Sahir Naqash",10,1,0
"Jubaid Ahamed","Sher Sahak",4,0,0
"Jubaid Ahamed","SMK Waththage",1,0,0
"Jubaid Ahamed","V Ganesan",3,0,0
"Jubaid Ahamed","Vinay Ravi",5,0,1
"Jun Hyunwoo","D Suzuki",2,1,0
"Jun Hyunwoo","DJ Hawoe",9,2,1
"Jun Hyunwoo","F Banunaek",13,0,0
"Jun Hyunwoo","GA Priandana",5,0,1
"Jun Hyunwoo","I Takahashi",5,0,0
"Jun Hyunwoo","K Kubota",6,1,1
"Jun Hyunwoo","P Kumbhare",2,0,0
"Jun Hyunwoo","PR Surve",6,0,1
"Jun Hyunwoo","R Sakurano-Thomas",3,0,1
"Jun Hyunwoo","RM Koda",16,0,0
"Jun Hyunwoo","S Ravichandran",3,0,0
"Junaid Aziz","D Klein",6,0,0
"Junaid Aziz","Fayaz Khan",4,0,0
"Junaid Aziz","Ghulam Ahmadi",7,0,0
"Junaid Aziz","H Thaker",1,0,0
"Junaid Aziz","J Broad",1,0,0
"Junaid Aziz","MNM Aslam",24,0,0
"Junaid Aziz","Muhammad Ansar",5,2,0
"Junaid Aziz","Muhammad Tanveer",4,0,0
"Junaid Aziz","Musawar Shah",3,1,0
"Junaid Aziz","Muslim Yar",6,0,0
"Junaid Aziz","Naveed Fakhr",1,0,0
"Junaid Aziz","Sayed Monib",8,0,0
"Junaid Aziz","Shahrukh Quddus",2,0,0
"Junaid Aziz","Shiraz Khan",5,1,1
"Junaid Aziz","SVE Bharathi",4,1,0
"Junaid Aziz","UKPW Kumaranayaka",5,0,1
"Junaid Aziz","Yasin Patel",9,0,1
"Junaid Khan","AD Russell",3,0,0
"Junaid Khan","R Rampaul",1,0,0
"Junaid Mehmood","Rahmatullah Mangal",8,0,0
"Junaid Sheikh","Ahmed Wardak",1,0,0
"Junaid Sheikh","Anique Uddin",5,0,1
"Junaid Sheikh","B Ward",5,0,0
"Junaid Sheikh","DG Blampied",2,0,0
"Junaid Sheikh","EJB Miles",5,1,0
"Junaid Sheikh","OD Hald",1,0,0
"Junaid Siddique","DT Johnston",3,1,0
"Junaid Siddique","DW Steyn",1,1,0
"Junaid Siddique","GC Tonge",3,1,0
"Junaid Siddique","Harbhajan Singh",3,0,1
"Junaid Siddique","I Sharma",1,0,0
"Junaid Siddique","IK Pathan",5,0,1
"Junaid Siddique","MR Swart",7,0,0
"Junaid Siddique","Mudassar Bukhari",4,2,0
"Junaid Siddique","PM Seelaar",4,1,1
"Junaid Siddique","PP Ojha",2,0,0
"Junaid Siddique","T van der Gugten",2,0,0
"Junaid Siddique","TGJ Gruijters",7,0,0
"Junaid Siddique","WB Rankin",3,2,0
"Junaid Siddique","YK Pathan",6,0,1
"Junaid Siddique","Z Khan",5,2,0
"Junaid Siddique (2)","Aamir Kaleem",3,0,1
"Junaid Siddique (2)","CS MacLeod",1,0,0
"Junaid Siddique (2)","Ehsan Khan",1,0,1
"Junaid Siddique (2)","Fayyaz Butt",2,0,0
"Junaid Siddique (2)","Janak Prakash",1,1,0
"Junaid Siddique (2)","M Theekshana",7,1,0
"Junaid Siddique (2)","MD Shanaka",2,0,0
"Junaid Siddique (2)","Mohammad Saifuddin",3,0,0
"Junaid Siddique (2)","MRJ Watt",4,0,0
"Junaid Siddique (2)","PVD Chameera",5,0,1
"Junaid Siddique (2)","PWH de Silva",3,0,0
"Junaid Siddique (2)","Shoriful Islam",6,1,0
"Junaid Siddiqui","Dawlat Zadran",1,0,0
"Junaid Siddiqui","GD Drummond",5,0,1
"Junaid Siddiqui","GH Dockrell",2,0,0
"Junaid Siddiqui","Izatullah Dawlatzai",6,2,0
"Junaid Siddiqui","Jasdeep Singh",2,0,0
"Junaid Siddiqui","Karim Sadiq",4,0,1
"Junaid Siddiqui","Kushal Malla",3,0,0
"Junaid Siddiqui","MM Iqbal",1,0,0
"Junaid Siddiqui","PM Seelaar",3,0,0
"Junaid Siddiqui","PR Stirling",5,0,0
"Junaid Siddiqui","RM Haq",3,0,0
"Junaid Siddiqui","SO Ngoche",3,0,0
"Junaid Siddiqui","SO Tikolo",5,0,0
"JW Chilia","Muhammad Wafiq",6,0,0
"JW Chilia","N Pokana",2,0,0
"JW Chilia","N Vanua",1,0,0
"JW Dernbach","AB Dinda",3,2,0
"JW Dernbach","CW Perchard",6,0,0
"JW Dernbach","D Bishoo",4,0,0
"JW Dernbach","DJ Bravo",1,0,0
"JW Dernbach","DT Christian",2,1,0
"JW Dernbach","JM Muirhead",2,0,0
"JW Dernbach","KMDN Kulasekara",2,0,0
"JW Dernbach","PP Chawla",3,0,0
"JW Dernbach","RJG Palmer",3,1,0
"JW Dernbach","Yuvraj Singh",1,0,0
"JW Hastings","A Nehra",3,0,0
"JW Hastings","CRD Fernando",5,2,0
"JW Hastings","Imran Tahir",5,1,0
"JW Hastings","K Rabada",4,0,0
"JW Hastings","KMDN Kulasekara",4,0,0
"JW Hastings","KTGD Prasad",3,1,1
"JW Hastings","NLTC Perera",2,0,0
"JW Hastings","R Ashwin",2,0,0
"JW Hastings","RAS Lakmal",1,0,0
"JW Hastings","S Randiv",1,0,0
"JW Hastings","Shakib Al Hasan",4,0,0
"JW Hastings","SL Malinga",3,0,0
"JW Jenner","A Khan",5,0,0
"JW Jenner","A Krishna",7,3,1
"JW Jenner","Aaron Jones",3,0,0
"JW Jenner","Abdul-Shakoor Rahimzei",3,0,0
"JW Jenner","Abdullah Sheikh",3,1,0
"JW Jenner","ACF Stokes",2,0,0
"JW Jenner","Ahmed Raza",12,0,1
"JW Jenner","Ahmed Wardak",5,0,0
"JW Jenner","Aizaz Khan",4,1,0
"JW Jenner","Anique Uddin",8,3,0
"JW Jenner","AS Abioye",10,0,1
"JW Jenner","Baljit Singh",16,2,1
"JW Jenner","Bashir Shah",30,5,0
"JW Jenner","Bilal Hassun",12,0,0
"JW Jenner","CAJ Meschede",4,1,0
"JW Jenner","Charanjeet Singh",7,1,0
"JW Jenner","CM Akachukwu",6,1,0
"JW Jenner","D Ajekun",10,0,1
"JW Jenner","D Heyliger",2,1,0
"JW Jenner","D Klein",4,0,0
"JW Jenner","DA Blignaut",3,0,0
"JW Jenner","Delawar Khan",17,1,1
"JW Jenner","DKD Warnakulasuriya",4,0,1
"JW Jenner","DM Nakrani",6,1,0
"JW Jenner","DR Hooper",2,0,0
"JW Jenner","Ehsan Khan",8,0,0
"JW Jenner","F Nsubuga",5,0,0
"JW Jenner","Ghulam Ahmadi",4,0,0
"JW Jenner","GP Meade",5,0,0
"JW Jenner","GRD Munasinghe",5,0,1
"JW Jenner","H Ssenyondo",8,0,0
"JW Jenner","HAM Shah",3,0,1
"JW Jenner","IO Okpe",6,0,0
"JW Jenner","Izatullah Dawlatzai",3,0,0
"JW Jenner","J Jojo",2,0,0
"JW Jenner","Janak Prakash",6,1,0
"JW Jenner","Jaspreet Singh",3,0,0
"JW Jenner","JO Adedeji",6,0,1
"JW Jenner","JOA Gordon",4,1,0
"JW Jenner","JW Dernbach",7,0,0
"JW Jenner","K Christie",4,0,0
"JW Jenner","KD Shah",9,3,0
"JW Jenner","Lucky Ali",11,2,0
"JW Jenner","MGSM Fernando",7,0,0
"JW Jenner","MJ Ross",8,1,1
"JW Jenner","Mohammad Nadeem",5,0,0
"JW Jenner","Muslim Yar",13,2,0
"JW Jenner","N Dutta",5,1,1
"JW Jenner","NA Maiolo",7,0,1
"JW Jenner","NR Kumar",6,0,1
"JW Jenner","NS Dhaliwal",6,1,0
"JW Jenner","OD Hald",7,0,0
"JW Jenner","P Bhart",8,0,0
"JW Jenner","Rakibul Hasan",11,1,0
"JW Jenner","Raza Iqbal",8,0,0
"JW Jenner","Rohan Mustafa",1,0,0
"JW Jenner","RP Burl",3,0,0
"JW Jenner","S Thanikaithasan",6,2,1
"JW Jenner","S Waqas Ahmed",1,0,0
"JW Jenner","SA Ahmad",16,0,1
"JW Jenner","Saad Bin Zafar",10,1,1
"JW Jenner","Sahir Naqash",14,2,0
"JW Jenner","SC Williams",3,0,0
"JW Jenner","Surya Anand",11,0,0
"JW Jenner","SVE Bharathi",8,1,0
"JW Jenner","Tafseer Ali",4,0,1
"JW Jenner","V Baskaran",8,1,0
"JW Jenner","VD Adewoye",4,0,0
"JW Jenner","Waheed Ahmed",4,0,0
"JW Jenner","Walid Ghauri",3,1,0
"JW Jenner","Zahoor Khan",4,0,0
"JW Jenner","Zeeshan Maqsood",5,1,0
"JW Wilson","A Symonds",3,1,0
"JW Wilson","B Lee",3,0,0
"JW Wilson","GD McGrath",5,1,0
"JW Wilson","MJ Clarke",3,0,0
"JWM Dalrymple","A Symonds",10,0,0
"JWM Dalrymple","Abdul Razzaq",9,0,0
"JWM Dalrymple","CL White",5,1,0
"JWM Dalrymple","GB Hogg",7,1,0
"JWM Dalrymple","Naved-ul-Hasan",7,1,0
"JWM Dalrymple","Shahid Afridi",13,1,0
"JWM Dalrymple","SM Harwood",5,2,0
"JWM Dalrymple","TM Dilshan",1,0,0
"JWN Moses","AL Kerai",5,2,0
"JWN Moses","BM Scholtz",7,0,0
"JWN Moses","C Viljoen",2,0,0
"JWN Moses","D Muhumuza",2,0,1
"JWN Moses","F Nsubuga",6,0,0
"JWN Moses","FA Cossa",2,0,0
"JWN Moses","G Sesay",7,1,0
"JWN Moses","K Nassoro",6,0,0
"JWN Moses","Mohameed Taiwo",3,0,0
"JWN Moses","S Thakor",7,1,0
"JWN Moses","Zahid Khan",4,0,0
"K Bhurtel","A Dutt",12,0,3
"K Bhurtel","A Nao",6,1,1
"K Bhurtel","Anwar Rahman",4,0,0
"K Bhurtel","Ayan Khan",9,0,0
"K Bhurtel","BFW de Leede",22,5,0
"K Bhurtel","Bilal Khan",16,1,1
"K Bhurtel","CA Soper",15,2,0
"K Bhurtel","D Heyliger",4,0,0
"K Bhurtel","DC Smith",11,3,0
"K Bhurtel","Fitri Sham",7,0,2
"K Bhurtel","G Chohan",11,3,0
"K Bhurtel","HER Tyler",4,0,0
"K Bhurtel","Huzaifa Mohammed",13,2,1
"K Bhurtel","JL de Mey",18,0,1
"K Bhurtel","Junaid Siddique (2)",5,1,0
"K Bhurtel","Junaid Siddiqui",7,0,0
"K Bhurtel","Kaleem Sana",8,0,0
"K Bhurtel","Kaleemullah",7,0,1
"K Bhurtel","Kashif Daud",3,0,0
"K Bhurtel","Khizar Hayat",9,0,0
"K Bhurtel","KV Morea",7,1,0
"K Bhurtel","M Podosky",12,1,0
"K Bhurtel","Mohammad Nadeem",8,1,0
"K Bhurtel","MR Adair",6,1,0
"K Bhurtel","Muhammad Wafiq",18,2,0
"K Bhurtel","N Pokana",4,0,0
"K Bhurtel","N Vanua",9,3,0
"K Bhurtel","Nestor Dhamba",11,0,0
"K Bhurtel","PA van Meekeren",29,4,2
"K Bhurtel","Pavandeep Singh",14,0,3
"K Bhurtel","PM Seelaar",21,2,0
"K Bhurtel","PRP Boissevain",19,2,2
"K Bhurtel","R Goodwin",12,4,0
"K Bhurtel","Saad Bin Zafar",11,3,0
"K Bhurtel","Salman Nazar",7,0,0
"K Bhurtel","SI Kamea",11,3,0
"K Bhurtel","Simi Singh",4,0,1
"K Bhurtel","Syazrul Idrus",8,2,0
"K Bhurtel","Syed Aziz",6,1,2
"K Bhurtel","TS Braat",6,1,1
"K Bhurtel","Virandeep Singh",5,0,0
"K Bhurtel","VJ Kingma",29,7,0
"K Bhurtel","Zeeshan Maqsood",10,2,0
"K Birkenstock","C Waiswa",5,0,2
"K Birkenstock","D Kegasitswe",1,0,0
"K Birkenstock","D Maisuria",4,1,0
"K Birkenstock","D Muhumuza",4,0,1
"K Birkenstock","DM Nakrani",7,3,0
"K Birkenstock","E Isaneez",2,0,0
"K Birkenstock","F Nsubuga",5,3,0
"K Birkenstock","H Ssenyondo",3,0,1
"K Birkenstock","Riazat Ali Shah",3,0,0
"K Birkenstock","Zahoor Khan",1,0,0
"K Christie","Bilal Khan",6,0,0
"K Christie","Fayyaz Butt",7,0,0
"K Christie","Mohammad Nadeem",4,0,0
"K Christie","MR Adair",2,0,0
"K Dasan","Asif Bevinje",4,0,0
"K Dasan","P Masih",3,0,0
"K Dasan","S Vashisht",4,0,0
"K Dasan","V Saini",3,0,0
"K Doriga","Amjad Mahboob",11,0,2
"K Doriga","BM Scholtz",4,0,1
"K Doriga","BTJ Wheal",1,0,0
"K Doriga","CG Williams",4,0,0
"K Doriga","CN Greaves",11,1,1
"K Doriga","CS MacLeod",3,0,0
"K Doriga","D Wiese",3,0,0
"K Doriga","EB Ringera",4,0,0
"K Doriga","Hamza Tahir",6,0,0
"K Doriga","J Long",3,0,0
"K Doriga","Janak Prakash",5,0,0
"K Doriga","JH Davey",3,0,0
"K Doriga","JH Kiani",5,0,0
"K Doriga","JJ Smit",5,0,0
"K Doriga","JN Frylinck",6,1,0
"K Doriga","Karweng NG",2,0,0
"K Doriga","LN Oluoch",1,0,0
"K Doriga","Mahedi Hasan",4,0,0
"K Doriga","Mohammad Saifuddin",8,0,0
"K Doriga","MRJ Watt",3,0,0
"K Doriga","Mustafizur Rahman",13,0,2
"K Doriga","NMS Param",8,1,0
"K Doriga","R Mahajan",6,0,0
"K Doriga","RE van der Merwe",7,0,0
"K Doriga","Shakib Al Hasan",5,0,0
"K Doriga","SM Sharif",2,0,0
"K Doriga","Taskin Ahmed",6,2,0
"K Doriga","V Baskaran",3,1,0
"K Doriga","Vimal Kumar",8,0,0
"K Fletcher","Noman Amjad",3,0,0
"K Fletcher","Rahmatullah Mangal",1,0,0
"K Gilham","AG Weligamage",3,1,0
"K Gilham","Ali Yalmaz",4,0,0
"K Gilham","Ashiqullah Said",1,0,0
"K Gilham","Dharmendra Manani",3,0,0
"K Gilham","V Saini",2,0,0
"K Gore","C Pervez",4,2,0
"K Gore","J Matharu",9,1,1
"K Gore","MO Jones",9,1,0
"K Gore","RJ Trott",5,0,0
"K Gore","Saad Bin Zafar",4,0,1
"K Hinds","A Husain",2,0,0
"K Hinds","D Ahir",5,0,0
"K Hinds","DMW Rawlins",13,3,1
"K Hinds","J Hurley",3,0,0
"K Hinds","KC Hodsoll",2,0,0
"K Hinds","KJ Young",2,1,0
"K Hinds","KK Tillett",6,1,0
"K Hinds","KS Leverock",4,0,0
"K Hinds","ML Castillo",7,0,0
"K Hinds","MO Jones",1,0,0
"K Hinds","Muhammad Zaghlool",6,0,2
"K Hinds","NK Patel",11,0,1
"K Hinds","RJ Trott",7,0,0
"K Hinds","TO Carmichael",7,0,1
"K Hinds","Yusuf Ebrahim",5,1,0
"K Hinds","Z Burgess",3,0,1
"K Irakoze","D Kansonkho",3,0,0
"K Irakoze","G Bakiweyem",2,0,0
"K Irakoze","H Ssenyondo",4,0,0
"K Irakoze","JK Vifah",2,1,0
"K Irakoze","M Mwamadi",1,0,0
"K Irakoze","Sami Sohail",4,0,0
"K Joshi","P Taylor",12,0,0
"K Joshi","S Wickramasekara",4,0,0
"K Joshi","SJ Patel",3,0,0
"K Joshi","SMK Waththage",3,0,0
"K Kadowaki-Fleming","Aamir Lal",10,2,0
"K Kadowaki-Fleming","Alam Nakash",6,0,1
"K Kadowaki-Fleming","Asif Iqbal (2)",4,1,0
"K Kadowaki-Fleming","DJ Hawoe",9,2,0
"K Kadowaki-Fleming","GA Priandana",10,2,1
"K Kadowaki-Fleming","GD Arta",2,0,1
"K Kadowaki-Fleming","IKEG Artawan",14,0,2
"K Kadowaki-Fleming","IW Budiarta",4,0,1
"K Kadowaki-Fleming","KC Ramamoorthy",14,4,0
"K Kadowaki-Fleming","Kim Daeyeon",3,0,1
"K Kadowaki-Fleming","Kuldeep Gurjar",6,0,5
"K Kadowaki-Fleming","Mudassir Iqbal",9,4,2
"K Kadowaki-Fleming","Muhammad Afis",6,3,1
"K Kadowaki-Fleming","PR Surve",15,1,1
"K Kadowaki-Fleming","RM Koda",3,0,0
"K Kadowaki-Fleming","Sana Ullah",9,3,1
"K Mendon","Ali Yalmaz",2,0,0
"K Mendon","Asif Bevinje",3,0,0
"K Mendon","Atif Kamal",2,0,0
"K Mendon","Bilal Zalmai",6,0,0
"K Mendon","Dharmendra Manani",2,0,0
"K Mendon","Khalid Ahmadi",7,0,0
"K Mendon","LP Kasturiarachchige",7,0,0
"K Mendon","Murid Ekrami",10,0,0
"K Mendon","NSK Mehta",7,0,0
"K Mendon","P Florin",4,1,0
"K Mendon","P Malav",3,0,0
"K Mendon","S Vats",9,1,0
"K Mendon","SA Mohandas",5,1,1
"K Mendon","Saber Zakhil",7,0,0
"K Mendon","Sahel Zadran",6,0,0
"K Mendon","Sami Ullah",6,0,0
"K Mendon","Taranjeet Singh",8,0,0
"K Mendon","V Saini",2,0,0
"K Mendon","V Vijh",9,1,1
"K Mendon","WJ Cope",5,2,0
"K Mendon","Zeeshan Kukikhel",11,3,1
"K Mishara","B Kumar",6,1,0
"K Mishara","HV Patel",3,0,0
"K Mishara","JJ Bumrah",6,1,0
"K Mishara","KW Richardson",3,0,0
"K Modise","C Waiswa",4,1,1
"K Modise","IO Okpe",3,0,0
"K Modise","Mohameed Taiwo",8,1,0
"K Mothlhanka","AM Oyede",3,0,0
"K Mothlhanka","B Shikongo",12,1,0
"K Mothlhanka","BM Scholtz",5,2,0
"K Mothlhanka","CG Williams",7,0,1
"K Mothlhanka","CM Akachukwu",6,1,0
"K Mothlhanka","F Nsubuga",4,1,0
"K Mothlhanka","HN Ya France",12,0,0
"K Mothlhanka","I Danladi",5,0,0
"K Mothlhanka","JN Frylinck",17,0,0
"K Mothlhanka","MG Erasmus",10,0,0
"K Mothlhanka","T Lungameni",19,3,0
"K Mothlhanka","VD Adewoye",6,2,0
"K Mothlhanka","Z Groenewald",18,1,1
"K Motlanka","AB Kamara",10,2,0
"K Motlanka","Akhil Anil",4,1,0
"K Motlanka","Amoluk Singh",7,0,0
"K Motlanka","DK Anefie",8,2,0
"K Motlanka","F Damiao Couana",18,3,1
"K Motlanka","F Nsubuga",6,0,0
"K Motlanka","FA Cossa",10,1,0
"K Motlanka","G Sesay",5,1,0
"K Motlanka","HA Chohan",9,3,0
"K Motlanka","J Miyaji",3,1,0
"K Motlanka","JC Darji",6,1,0
"K Motlanka","Jitin Singh",4,0,1
"K Motlanka","JJ Huo",4,1,0
"K Motlanka","K Nassoro",6,0,0
"K Motlanka","KS Bagabena",11,1,0
"K Motlanka","LA Simango",8,1,1
"K Motlanka","M Kpaka",6,2,1
"K Motlanka","OH Agbomadzie",4,0,0
"K Motlanka","S Conteh",11,1,2
"K Motlanka","S Thakor",8,0,0
"K Motlanka","S Williams",13,0,0
"K Motlanka","SA Jumbe",7,1,0
"K Motlanka","SDJJ Dima",5,0,0
"K Motlanka","YM Nkanya",7,0,0
"K Motlanka","Zahid Khan",14,2,0
"K Motlanka","ZE Matsinhe",15,2,0
"K Namchaikul","Virandeep Singh",4,0,0
"K Nassoro","A Limdawala",7,1,0
"K Nassoro","B Pondani",12,1,0
"K Nassoro","Bilal Hassun",8,2,0
"K Nassoro","BN Toube",2,1,0
"K Nassoro","C Kyewuta",2,0,0
"K Nassoro","CM Akachukwu",7,0,1
"K Nassoro","CO Obuya",7,1,0
